year,quarter_label,state,average_price_rm,property_type,source_file,quarter
2013,Q4,Kuala Lumpur,604388.27,All houses,all_houses_by_state.xlsx,4
2013,Q4,Kuala Lumpur,3263530.8,Detached house,detached_by_state.xlsx,4
2013,Q4,Kuala Lumpur,2076756.64,Semi-detached house,semi_detached_by_state.xlsx,4
2013,Q4,Kuala Lumpur,598147.0,Terraced house,terraced_by_state.xlsx,4
2013,Q4,Melaka,128362.04,All houses,all_houses_by_state.xlsx,4
2013,Q4,Melaka,230885.24,Detached house,detached_by_state.xlsx,4
2013,Q4,Melaka,284890.93,Semi-detached house,semi_detached_by_state.xlsx,4
2013,Q4,Melaka,112924.53349072514,Terraced house,terraced_by_state.xlsx,4
2013,Q4,Negeri Sembilan,176010.22,All houses,all_houses_by_state.xlsx,4
2013,Q4,Negeri Sembilan,317096.54,Detached house,detached_by_state.xlsx,4
2013,Q4,Negeri Sembilan,272236.39,Semi-detached house,semi_detached_by_state.xlsx,4
2013,Q4,Negeri Sembilan,149438.68,Terraced house,terraced_by_state.xlsx,4
2013,Q4,Pahang,192195.2,All houses,all_houses_by_state.xlsx,4
2013,Q4,Pahang,205476.17,Detached house,detached_by_state.xlsx,4
2013,Q4,Pahang,261246.37,Semi-detached house,semi_detached_by_state.xlsx,4
2013,Q4,Pahang,179408.19,Terraced house,terraced_by_state.xlsx,4
2013,Q4,Penang,339224.64,All houses,all_houses_by_state.xlsx,4
2013,Q4,Penang,554042.49,Detached house,detached_by_state.xlsx,4
2013,Q4,Penang,484224.06,Semi-detached house,semi_detached_by_state.xlsx,4
2013,Q4,Penang,381414.78,Terraced house,terraced_by_state.xlsx,4
2013,Q4,Perak,154735.9,All houses,all_houses_by_state.xlsx,4
2013,Q4,Perak,162205.13,Detached house,detached_by_state.xlsx,4
2013,Q4,Perak,285657.5,Semi-detached house,semi_detached_by_state.xlsx,4
2013,Q4,Perak,136289.96,Terraced house,terraced_by_state.xlsx,4
2013,Q4,Perlis,145578.96,All houses,all_houses_by_state.xlsx,4
2013,Q4,Perlis,274959.46,Semi-detached house,semi_detached_by_state.xlsx,4
2013,Q4,Perlis,117392.49,Terraced house,terraced_by_state.xlsx,4
2013,Q4,Sabah,371894.54,All houses,all_houses_by_state.xlsx,4
2013,Q4,Sabah,517703.04,Detached house,detached_by_state.xlsx,4
2013,Q4,Sabah,553763.02,Semi-detached house,semi_detached_by_state.xlsx,4
2013,Q4,Sabah,375620.34,Terraced house,terraced_by_state.xlsx,4
2013,Q4,Sarawak,333578.71,All houses,all_houses_by_state.xlsx,4
2013,Q4,Sarawak,446832.33,Detached house,detached_by_state.xlsx,4
2013,Q4,Sarawak,412819.32,Semi-detached house,semi_detached_by_state.xlsx,4
2013,Q4,Sarawak,250749.6,Terraced house,terraced_by_state.xlsx,4
2013,Q4,Selangor,349767.13,All houses,all_houses_by_state.xlsx,4
2013,Q4,Selangor,671843.67,Detached house,detached_by_state.xlsx,4
2013,Q4,Selangor,872565.5,Semi-detached house,semi_detached_by_state.xlsx,4
2013,Q4,Selangor,358275.75,Terraced house,terraced_by_state.xlsx,4
2013,Q4,Terengganu,229280.36,All houses,all_houses_by_state.xlsx,4
2013,Q4,Terengganu,288622.64,Detached house,detached_by_state.xlsx,4
2013,Q4,Terengganu,275790.36,Semi-detached house,semi_detached_by_state.xlsx,4
2013,Q4,Terengganu,153004.57,Terraced house,terraced_by_state.xlsx,4
2014,Q1,Johor,242076.89,All houses,all_houses_by_state.xlsx,1
2014,Q1,Johor,315466.53,Detached house,detached_by_state.xlsx,1
2014,Q1,Johor,672182.13,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Johor,199688.7062797446,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Kedah,167726.47,All houses,all_houses_by_state.xlsx,1
2014,Q1,Kedah,328349.58,Detached house,detached_by_state.xlsx,1
2014,Q1,Kedah,242044.29,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Kedah,127466.24,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Kelantan,150498.23,All houses,all_houses_by_state.xlsx,1
2014,Q1,Kelantan,118286.08,Detached house,detached_by_state.xlsx,1
2014,Q1,Kelantan,254795.69,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Kelantan,170139.61,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Kuala Lumpur,605687.0,All houses,all_houses_by_state.xlsx,1
2014,Q1,Kuala Lumpur,3272886.3,Detached house,detached_by_state.xlsx,1
2014,Q1,Kuala Lumpur,2008645.72,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Kuala Lumpur,596194.85,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Melaka,128652.21,All houses,all_houses_by_state.xlsx,1
2014,Q1,Melaka,233678.41,Detached house,detached_by_state.xlsx,1
2014,Q1,Melaka,289750.46,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Melaka,108183.91,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Negeri Sembilan,175002.1,All houses,all_houses_by_state.xlsx,1
2014,Q1,Negeri Sembilan,312337.37,Detached house,detached_by_state.xlsx,1
2014,Q1,Negeri Sembilan,277733.63,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Negeri Sembilan,148111.02,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Pahang,192405.3,All houses,all_houses_by_state.xlsx,1
2014,Q1,Pahang,197205.6,Detached house,detached_by_state.xlsx,1
2014,Q1,Pahang,261799.5,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Pahang,181737.23,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Penang,344291.25,All houses,all_houses_by_state.xlsx,1
2014,Q1,Penang,557014.36,Detached house,detached_by_state.xlsx,1
2014,Q1,Penang,471615.72,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Penang,390847.58,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Perak,161001.68,All houses,all_houses_by_state.xlsx,1
2014,Q1,Perak,164305.12,Detached house,detached_by_state.xlsx,1
2014,Q1,Perak,289551.43,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Perak,143723.45,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Perlis,152651.43,All houses,all_houses_by_state.xlsx,1
2014,Q1,Perlis,289467.11,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Perlis,122845.16,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Sabah,370319.09,All houses,all_houses_by_state.xlsx,1
2014,Q1,Sabah,517703.04,Detached house,detached_by_state.xlsx,1
2014,Q1,Sabah,558085.62,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Sabah,369884.29,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Sarawak,347103.27,All houses,all_houses_by_state.xlsx,1
2014,Q1,Sarawak,455583.22,Detached house,detached_by_state.xlsx,1
2014,Q1,Sarawak,438538.4,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Sarawak,257308.67,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Selangor,354918.35,All houses,all_houses_by_state.xlsx,1
2014,Q1,Selangor,665052.87,Detached house,detached_by_state.xlsx,1
2014,Q1,Selangor,867453.73,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Selangor,362364.5,Terraced house,terraced_by_state.xlsx,1
2014,Q1,Terengganu,231990.42,All houses,all_houses_by_state.xlsx,1
2014,Q1,Terengganu,284221.09,Detached house,detached_by_state.xlsx,1
2014,Q1,Terengganu,282302.25,Semi-detached house,semi_detached_by_state.xlsx,1
2014,Q1,Terengganu,159040.09,Terraced house,terraced_by_state.xlsx,1
2014,Q2,Johor,265324.1875699888,All houses,all_houses_by_state.xlsx,2
2014,Q2,Johor,319240.75,Detached house,detached_by_state.xlsx,2
2014,Q2,Johor,656266.96,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Johor,216222.62355194424,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Kedah,168049.48,All houses,all_houses_by_state.xlsx,2
2014,Q2,Kedah,330501.38,Detached house,detached_by_state.xlsx,2
2014,Q2,Kedah,243559.15,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Kedah,127202.19,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Kelantan,150186.46,All houses,all_houses_by_state.xlsx,2
2014,Q2,Kelantan,117586.99,Detached house,detached_by_state.xlsx,2
2014,Q2,Kelantan,252724.40307470024,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Kelantan,173743.5,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Kuala Lumpur,625979.48,All houses,all_houses_by_state.xlsx,2
2014,Q2,Kuala Lumpur,3438443.58,Detached house,detached_by_state.xlsx,2
2014,Q2,Kuala Lumpur,2010658.77,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Kuala Lumpur,619602.92,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Melaka,133476.0,All houses,all_houses_by_state.xlsx,2
2014,Q2,Melaka,236119.39,Detached house,detached_by_state.xlsx,2
2014,Q2,Melaka,303367.98,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Melaka,113572.47,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Negeri Sembilan,184032.17,All houses,all_houses_by_state.xlsx,2
2014,Q2,Negeri Sembilan,328881.83,Detached house,detached_by_state.xlsx,2
2014,Q2,Negeri Sembilan,291963.94,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Negeri Sembilan,155384.7,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Pahang,196522.41,All houses,all_houses_by_state.xlsx,2
2014,Q2,Pahang,199364.01,Detached house,detached_by_state.xlsx,2
2014,Q2,Pahang,268007.54,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Pahang,186070.01,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Penang,354538.45,All houses,all_houses_by_state.xlsx,2
2014,Q2,Penang,579193.64,Detached house,detached_by_state.xlsx,2
2014,Q2,Penang,466355.0,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Penang,406826.28,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Perak,164820.74,All houses,all_houses_by_state.xlsx,2
2014,Q2,Perak,166650.63,Detached house,detached_by_state.xlsx,2
2014,Q2,Perak,286689.94,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Perak,148709.67,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Perlis,149594.97,All houses,all_houses_by_state.xlsx,2
2014,Q2,Perlis,295309.87,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Perlis,117849.93,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Sabah,379872.2685714285,All houses,all_houses_by_state.xlsx,2
2014,Q2,Sabah,523157.23,Detached house,detached_by_state.xlsx,2
2014,Q2,Sabah,561625.84,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Sabah,410404.31,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Sarawak,359131.36,All houses,all_houses_by_state.xlsx,2
2014,Q2,Sarawak,474657.69,Detached house,detached_by_state.xlsx,2
2014,Q2,Sarawak,457491.5,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Sarawak,262840.54,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Selangor,361763.57,All houses,all_houses_by_state.xlsx,2
2014,Q2,Selangor,681102.89,Detached house,detached_by_state.xlsx,2
2014,Q2,Selangor,904562.17,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Selangor,367317.67,Terraced house,terraced_by_state.xlsx,2
2014,Q2,Terengganu,235272.85,All houses,all_houses_by_state.xlsx,2
2014,Q2,Terengganu,290086.13,Detached house,detached_by_state.xlsx,2
2014,Q2,Terengganu,283077.47,Semi-detached house,semi_detached_by_state.xlsx,2
2014,Q2,Terengganu,161813.64,Terraced house,terraced_by_state.xlsx,2
2014,Q3,Johor,278746.47,All houses,all_houses_by_state.xlsx,3
2014,Q3,Johor,337940.24,Detached house,detached_by_state.xlsx,3
2014,Q3,Johor,676589.88,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Johor,224169.1574347069,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Kedah,170472.0,All houses,all_houses_by_state.xlsx,3
2014,Q3,Kedah,341608.78,Detached house,detached_by_state.xlsx,3
2014,Q3,Kedah,249725.5,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Kedah,127550.03,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Kelantan,148653.39,All houses,all_houses_by_state.xlsx,3
2014,Q3,Kelantan,114713.24,Detached house,detached_by_state.xlsx,3
2014,Q3,Kelantan,254470.88,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Kelantan,170221.62,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Kuala Lumpur,649705.82,All houses,all_houses_by_state.xlsx,3
2014,Q3,Kuala Lumpur,3488302.87,Detached house,detached_by_state.xlsx,3
2014,Q3,Kuala Lumpur,1989567.9437412587,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Kuala Lumpur,638969.3,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Melaka,136601.61,All houses,all_houses_by_state.xlsx,3
2014,Q3,Melaka,239919.06,Detached house,detached_by_state.xlsx,3
2014,Q3,Melaka,318787.86,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Melaka,119324.55993812837,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Negeri Sembilan,190903.45,All houses,all_houses_by_state.xlsx,3
2014,Q3,Negeri Sembilan,344966.65,Detached house,detached_by_state.xlsx,3
2014,Q3,Negeri Sembilan,296644.03,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Negeri Sembilan,161188.5,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Pahang,200814.39,All houses,all_houses_by_state.xlsx,3
2014,Q3,Pahang,205449.34,Detached house,detached_by_state.xlsx,3
2014,Q3,Pahang,277572.88,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Pahang,189186.51,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Penang,365653.47,All houses,all_houses_by_state.xlsx,3
2014,Q3,Penang,602730.331794498,Detached house,detached_by_state.xlsx,3
2014,Q3,Penang,494930.96,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Penang,418811.58,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Perak,168191.99,All houses,all_houses_by_state.xlsx,3
2014,Q3,Perak,169189.26,Detached house,detached_by_state.xlsx,3
2014,Q3,Perak,296269.78,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Perak,151451.62,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Perlis,154847.61,All houses,all_houses_by_state.xlsx,3
2014,Q3,Perlis,301300.63,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Perlis,122941.77,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Sabah,387054.18857142853,All houses,all_houses_by_state.xlsx,3
2014,Q3,Sabah,523157.23,Detached house,detached_by_state.xlsx,3
2014,Q3,Sabah,562496.0,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Sabah,401248.99,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Sarawak,364878.27,All houses,all_houses_by_state.xlsx,3
2014,Q3,Sarawak,467231.37,Detached house,detached_by_state.xlsx,3
2014,Q3,Sarawak,468190.83,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Sarawak,268683.98,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Selangor,372708.11,All houses,all_houses_by_state.xlsx,3
2014,Q3,Selangor,695507.51,Detached house,detached_by_state.xlsx,3
2014,Q3,Selangor,907642.73,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Selangor,379175.88,Terraced house,terraced_by_state.xlsx,3
2014,Q3,Terengganu,236901.31,All houses,all_houses_by_state.xlsx,3
2014,Q3,Terengganu,288740.66,Detached house,detached_by_state.xlsx,3
2014,Q3,Terengganu,286449.02,Semi-detached house,semi_detached_by_state.xlsx,3
2014,Q3,Terengganu,164737.68,Terraced house,terraced_by_state.xlsx,3
2014,Q4,Johor,274238.89372616983,All houses,all_houses_by_state.xlsx,4
2014,Q4,Johor,339833.86,Detached house,detached_by_state.xlsx,4
2014,Q4,Johor,696109.38,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Johor,217247.98276262332,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Kedah,175150.9,All houses,all_houses_by_state.xlsx,4
2014,Q4,Kedah,341671.66,Detached house,detached_by_state.xlsx,4
2014,Q4,Kedah,251315.62,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Kedah,133740.67,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Kelantan,150689.66,All houses,all_houses_by_state.xlsx,4
2014,Q4,Kelantan,125496.53,Detached house,detached_by_state.xlsx,4
2014,Q4,Kelantan,249029.86,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Kelantan,162457.8,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Kuala Lumpur,650473.21,All houses,all_houses_by_state.xlsx,4
2014,Q4,Kuala Lumpur,3518752.16,Detached house,detached_by_state.xlsx,4
2014,Q4,Kuala Lumpur,2072048.4,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Kuala Lumpur,646033.36,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Melaka,139796.14,All houses,all_houses_by_state.xlsx,4
2014,Q4,Melaka,248622.92,Detached house,detached_by_state.xlsx,4
2014,Q4,Melaka,310522.86,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Melaka,120536.45,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Negeri Sembilan,193446.76,All houses,all_houses_by_state.xlsx,4
2014,Q4,Negeri Sembilan,350969.49,Detached house,detached_by_state.xlsx,4
2014,Q4,Negeri Sembilan,286990.7,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Negeri Sembilan,165246.63,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Pahang,207381.01,All houses,all_houses_by_state.xlsx,4
2014,Q4,Pahang,208431.06,Detached house,detached_by_state.xlsx,4
2014,Q4,Pahang,279195.2,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Pahang,197341.32,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Penang,368630.02,All houses,all_houses_by_state.xlsx,4
2014,Q4,Penang,616294.64,Detached house,detached_by_state.xlsx,4
2014,Q4,Penang,506669.47,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Penang,422489.05,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Perak,167189.92,All houses,all_houses_by_state.xlsx,4
2014,Q4,Perak,172950.53,Detached house,detached_by_state.xlsx,4
2014,Q4,Perak,298835.48,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Perak,149003.87,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Perlis,159046.02,All houses,all_houses_by_state.xlsx,4
2014,Q4,Perlis,314861.95,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Perlis,125100.41,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Sabah,397827.06857142854,All houses,all_houses_by_state.xlsx,4
2014,Q4,Sabah,506206.44,Detached house,detached_by_state.xlsx,4
2014,Q4,Sabah,594856.91,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Sabah,406653.47,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Sarawak,364962.92,All houses,all_houses_by_state.xlsx,4
2014,Q4,Sarawak,464437.66,Detached house,detached_by_state.xlsx,4
2014,Q4,Sarawak,469014.59,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Sarawak,269020.6,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Selangor,374767.37,All houses,all_houses_by_state.xlsx,4
2014,Q4,Selangor,717087.29,Detached house,detached_by_state.xlsx,4
2014,Q4,Selangor,964113.66,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Selangor,380156.04,Terraced house,terraced_by_state.xlsx,4
2014,Q4,Terengganu,243553.87,All houses,all_houses_by_state.xlsx,4
2014,Q4,Terengganu,306782.0,Detached house,detached_by_state.xlsx,4
2014,Q4,Terengganu,291235.45,Semi-detached house,semi_detached_by_state.xlsx,4
2014,Q4,Terengganu,163445.8,Terraced house,terraced_by_state.xlsx,4
2015,Q1,Johor,270180.72,All houses,all_houses_by_state.xlsx,1
2015,Q1,Johor,342267.11,Detached house,detached_by_state.xlsx,1
2015,Q1,Johor,706536.35,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Johor,216350.79345327913,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Kedah,176562.83,All houses,all_houses_by_state.xlsx,1
2015,Q1,Kedah,339811.68,Detached house,detached_by_state.xlsx,1
2015,Q1,Kedah,254170.16,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Kedah,134872.25,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Kelantan,150462.8,All houses,all_houses_by_state.xlsx,1
2015,Q1,Kelantan,123505.33,Detached house,detached_by_state.xlsx,1
2015,Q1,Kelantan,254703.41199211936,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Kelantan,162955.44,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Kuala Lumpur,662184.57,All houses,all_houses_by_state.xlsx,1
2015,Q1,Kuala Lumpur,3549074.94,Detached house,detached_by_state.xlsx,1
2015,Q1,Kuala Lumpur,2115339.16,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Kuala Lumpur,663965.0,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Melaka,139961.37,All houses,all_houses_by_state.xlsx,1
2015,Q1,Melaka,257785.27,Detached house,detached_by_state.xlsx,1
2015,Q1,Melaka,310668.68,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Melaka,119436.3,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Negeri Sembilan,189913.41,All houses,all_houses_by_state.xlsx,1
2015,Q1,Negeri Sembilan,339850.55,Detached house,detached_by_state.xlsx,1
2015,Q1,Negeri Sembilan,293693.93,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Negeri Sembilan,161447.86,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Pahang,208170.74,All houses,all_houses_by_state.xlsx,1
2015,Q1,Pahang,214468.21,Detached house,detached_by_state.xlsx,1
2015,Q1,Pahang,278751.34,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Pahang,196958.92,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Penang,371364.71,All houses,all_houses_by_state.xlsx,1
2015,Q1,Penang,635531.02,Detached house,detached_by_state.xlsx,1
2015,Q1,Penang,518253.068048168,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Penang,420348.64,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Perak,173187.96,All houses,all_houses_by_state.xlsx,1
2015,Q1,Perak,175850.34,Detached house,detached_by_state.xlsx,1
2015,Q1,Perak,305340.46,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Perak,155577.2,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Perlis,161963.21,All houses,all_houses_by_state.xlsx,1
2015,Q1,Perlis,301918.49,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Perlis,131472.95,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Sabah,403983.0,All houses,all_houses_by_state.xlsx,1
2015,Q1,Sabah,535282.6576608997,Detached house,detached_by_state.xlsx,1
2015,Q1,Sabah,612831.3,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Sabah,410766.0,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Sarawak,370879.94,All houses,all_houses_by_state.xlsx,1
2015,Q1,Sarawak,489340.09,Detached house,detached_by_state.xlsx,1
2015,Q1,Sarawak,470927.58,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Sarawak,272689.28,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Selangor,382232.68,All houses,all_houses_by_state.xlsx,1
2015,Q1,Selangor,720354.65,Detached house,detached_by_state.xlsx,1
2015,Q1,Selangor,978117.62,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Selangor,387749.88,Terraced house,terraced_by_state.xlsx,1
2015,Q1,Terengganu,245893.89,All houses,all_houses_by_state.xlsx,1
2015,Q1,Terengganu,304497.43,Detached house,detached_by_state.xlsx,1
2015,Q1,Terengganu,304637.49,Semi-detached house,semi_detached_by_state.xlsx,1
2015,Q1,Terengganu,162620.28,Terraced house,terraced_by_state.xlsx,1
2015,Q2,Johor,271885.98,All houses,all_houses_by_state.xlsx,2
2015,Q2,Johor,351560.6,Detached house,detached_by_state.xlsx,2
2015,Q2,Johor,716519.6,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Johor,220836.74,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Kedah,180329.52,All houses,all_houses_by_state.xlsx,2
2015,Q2,Kedah,350636.53,Detached house,detached_by_state.xlsx,2
2015,Q2,Kedah,261314.32,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Kedah,136828.22,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Kelantan,155473.57,All houses,all_houses_by_state.xlsx,2
2015,Q2,Kelantan,127104.79,Detached house,detached_by_state.xlsx,2
2015,Q2,Kelantan,265377.43,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Kelantan,168903.49,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Kuala Lumpur,666807.59,All houses,all_houses_by_state.xlsx,2
2015,Q2,Kuala Lumpur,3504100.03,Detached house,detached_by_state.xlsx,2
2015,Q2,Kuala Lumpur,2095004.04,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Kuala Lumpur,674663.9,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Melaka,143873.6,All houses,all_houses_by_state.xlsx,2
2015,Q2,Melaka,253942.89,Detached house,detached_by_state.xlsx,2
2015,Q2,Melaka,330518.98,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Melaka,121288.25,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Negeri Sembilan,198384.05,All houses,all_houses_by_state.xlsx,2
2015,Q2,Negeri Sembilan,348769.66,Detached house,detached_by_state.xlsx,2
2015,Q2,Negeri Sembilan,315583.74,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Negeri Sembilan,168638.99,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Pahang,212735.54,All houses,all_houses_by_state.xlsx,2
2015,Q2,Pahang,217342.45,Detached house,detached_by_state.xlsx,2
2015,Q2,Pahang,289899.26,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Pahang,201059.68,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Penang,377833.7,All houses,all_houses_by_state.xlsx,2
2015,Q2,Penang,623736.94,Detached house,detached_by_state.xlsx,2
2015,Q2,Penang,517112.9,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Penang,426946.51,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Perak,178540.76,All houses,all_houses_by_state.xlsx,2
2015,Q2,Perak,180167.76,Detached house,detached_by_state.xlsx,2
2015,Q2,Perak,319088.77,Semi-detached house,semi_detached_by_state.xlsx,2
2015,Q2,Perak,160060.32,Terraced house,terraced_by_state.xlsx,2
2015,Q2,Perlis,160634.85,All houses,all_houses_by_state.xlsx,2
2015,Q2,Perlis,318067.28,Semi-detached house,semi_detached_by_state.xlsx,2
